Order_ID,Order_Date,Ship_Date,Ship Mode,Segment,City,State,Region,Category,Sales
CA-2017-100671,1/11/2017,4/11/2017,First Class,Corporate,Conroe,Texas,Central,Office Supplies,111.672
CA-2018-142867,17/03/2018,21/03/2018,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,13.776
CA-2018-142867,17/03/2018,21/03/2018,Standard Class,Home Office,Houston,Texas,Central,Office Supplies,10.272
CA-2018-103156,23/11/2018,24/11/2018,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,24.048
US-2018-162208,27/08/2018,30/08/2018,First Class,Corporate,Tampa,Florida,South,Office Supplies,2.896
CA-2016-130659,4/12/2016,9/12/2016,Second Class,Consumer,New York City,New York,East,Office Supplies,17.94
CA-2016-130659,4/12/2016,9/12/2016,Second Class,Consumer,New York City,New York,East,Furniture,384.174
CA-2016-130659,4/12/2016,9/12/2016,Second Class,Consumer,New York City,New York,East,Technology,1799.75
CA-2018-148404,7/10/2018,11/10/2018,Standard Class,Home Office,Charlotte,North Carolina,South,Office Supplies,580.672
CA-2018-148404,7/10/2018,11/10/2018,Standard Class,Home Office,Charlotte,North Carolina,South,Office Supplies,18.936
CA-2018-148404,7/10/2018,11/10/2018,Standard Class,Home Office,Charlotte,North Carolina,South,Technology,222.384
CA-2018-148404,7/10/2018,11/10/2018,Standard Class,Home Office,Charlotte,North Carolina,South,Office Supplies,50.454
CA-2018-148404,7/10/2018,11/10/2018,Standard Class,Home Office,Charlotte,North Carolina,South,Furniture,154.764
CA-2018-101077,25/03/2018,30/03/2018,Second Class,Consumer,Dallas,Texas,Central,Office Supplies,6.848
CA-2015-166471,9/8/2015,13/08/2015,Standard Class,Home Office,Seattle,Washington,West,Technology,1091.168
CA-2015-166471,9/8/2015,13/08/2015,Standard Class,Home Office,Seattle,Washington,West,Technology,219.168
CA-2015-105340,22/11/2015,25/11/2015,First Class,Consumer,Pasadena,Texas,Central,Office Supplies,6.928
US-2018-131583,10/6/2018,10/6/2018,Same Day,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,40.032
US-2018-148362,1/7/2018,8/7/2018,Standard Class,Home Office,Indianapolis,Indiana,Central,Office Supplies,443.92
US-2018-148362,1/7/2018,8/7/2018,Standard Class,Home Office,Indianapolis,Indiana,Central,Office Supplies,169.99
US-2018-148362,1/7/2018,8/7/2018,Standard Class,Home Office,Indianapolis,Indiana,Central,Office Supplies,25.92
CA-2015-102274,21/11/2015,26/11/2015,Standard Class,Corporate,Richmond,Kentucky,South,Technology,36.99
CA-2015-102274,21/11/2015,26/11/2015,Standard Class,Corporate,Richmond,Kentucky,South,Office Supplies,629.1
CA-2015-102274,21/11/2015,26/11/2015,Standard Class,Corporate,Richmond,Kentucky,South,Office Supplies,193.95
CA-2015-102274,21/11/2015,26/11/2015,Standard Class,Corporate,Richmond,Kentucky,South,Office Supplies,5.46
CA-2016-129700,4/5/2016,5/5/2016,First Class,Corporate,Tinley Park,Illinois,Central,Furniture,22.288
CA-2018-168739,29/05/2018,5/6/2018,Standard Class,Consumer,Houston,Texas,Central,Furniture,65.424
CA-2016-152527,17/10/2016,17/10/2016,Same Day,Consumer,Los Angeles,California,West,Office Supplies,77.88
US-2015-150119,23/04/2015,27/04/2015,Standard Class,Home Office,Columbus,Ohio,East,Furniture,281.372
US-2015-150119,23/04/2015,27/04/2015,Standard Class,Home Office,Columbus,Ohio,East,Furniture,281.372
US-2015-150119,23/04/2015,27/04/2015,Standard Class,Home Office,Columbus,Ohio,East,Office Supplies,7.488
US-2015-150119,23/04/2015,27/04/2015,Standard Class,Home Office,Columbus,Ohio,East,Furniture,22.336
US-2018-150847,30/04/2018,6/5/2018,Standard Class,Consumer,Columbus,Ohio,East,Office Supplies,10.368
CA-2017-100244,20/09/2017,24/09/2017,Standard Class,Corporate,San Francisco,California,West,Office Supplies,65.79
CA-2017-100244,20/09/2017,24/09/2017,Standard Class,Corporate,San Francisco,California,West,Office Supplies,271.984
CA-2017-100244,20/09/2017,24/09/2017,Standard Class,Corporate,San Francisco,California,West,Office Supplies,11.76
CA-2017-100244,20/09/2017,24/09/2017,Standard Class,Corporate,San Francisco,California,West,Office Supplies,77.52
CA-2017-100244,20/09/2017,24/09/2017,Standard Class,Corporate,San Francisco,California,West,Office Supplies,48.64
CA-2017-116540,2/9/2017,2/9/2017,Same Day,Consumer,Madison,Wisconsin,Central,Office Supplies,1.81
CA-2017-116540,2/9/2017,2/9/2017,Same Day,Consumer,Madison,Wisconsin,Central,Office Supplies,8.26
CA-2016-151841,27/04/2016,2/5/2016,Standard Class,Home Office,Aurora,Colorado,West,Office Supplies,43.56
CA-2016-151841,27/04/2016,2/5/2016,Standard Class,Home Office,Aurora,Colorado,West,Office Supplies,5.84
CA-2016-150791,6/9/2016,13/09/2016,Standard Class,Home Office,New York City,New York,East,Furniture,271.764
CA-2017-134803,28/05/2017,3/6/2017,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,262.24
CA-2017-134803,28/05/2017,3/6/2017,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,182.72
CA-2017-134803,28/05/2017,3/6/2017,Standard Class,Consumer,Los Angeles,California,West,Technology,131.6
CA-2017-134803,28/05/2017,3/6/2017,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,22.72
CA-2017-134803,28/05/2017,3/6/2017,Standard Class,Consumer,Los Angeles,California,West,Technology,558.4
CA-2016-153381,24/09/2016,28/09/2016,Standard Class,Home Office,Dubuque,Iowa,Central,Office Supplies,15.24
CA-2016-153381,24/09/2016,28/09/2016,Standard Class,Home Office,Dubuque,Iowa,Central,Furniture,1408.1
US-2018-111024,3/7/2018,6/7/2018,Second Class,Home Office,Lancaster,Ohio,East,Office Supplies,32.896
US-2018-111024,3/7/2018,6/7/2018,Second Class,Home Office,Lancaster,Ohio,East,Furniture,215.148
US-2018-111024,3/7/2018,6/7/2018,Second Class,Home Office,Lancaster,Ohio,East,Office Supplies,30.96
CA-2018-148264,8/12/2018,9/12/2018,First Class,Consumer,Inglewood,California,West,Office Supplies,29.79
CA-2018-148264,8/12/2018,9/12/2018,First Class,Consumer,Inglewood,California,West,Furniture,128.9
CA-2018-148264,8/12/2018,9/12/2018,First Class,Consumer,Inglewood,California,West,Office Supplies,60.12
CA-2018-131212,5/12/2018,9/12/2018,Standard Class,Consumer,Bellevue,Washington,West,Office Supplies,24.816
CA-2018-131212,5/12/2018,9/12/2018,Standard Class,Consumer,Bellevue,Washington,West,Office Supplies,14.976
US-2016-100531,27/09/2016,29/09/2016,First Class,Consumer,Chicago,Illinois,Central,Office Supplies,15.08
US-2016-100531,27/09/2016,29/09/2016,First Class,Consumer,Chicago,Illinois,Central,Furniture,24.288
CA-2018-152583,30/10/2018,30/10/2018,Same Day,Consumer,Dallas,Texas,Central,Furniture,16.192
CA-2018-152583,30/10/2018,30/10/2018,Same Day,Consumer,Dallas,Texas,Central,Furniture,251.006
CA-2018-152583,30/10/2018,30/10/2018,Same Day,Consumer,Dallas,Texas,Central,Office Supplies,54.192
CA-2016-144099,29/11/2016,30/11/2016,Same Day,Home Office,San Francisco,California,West,Office Supplies,4.304
CA-2015-158337,11/3/2015,14/03/2015,Second Class,Consumer,New York City,New York,East,Office Supplies,108.92
CA-2018-168858,19/11/2018,23/11/2018,Standard Class,Corporate,New York City,New York,East,Office Supplies,16.74
CA-2018-168858,19/11/2018,23/11/2018,Standard Class,Corporate,New York City,New York,East,Office Supplies,2504.74
CA-2017-116344,29/07/2017,2/8/2017,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,84.784
CA-2016-131779,12/6/2016,17/06/2016,Standard Class,Consumer,Newark,Delaware,East,Office Supplies,29.9
CA-2017-158869,6/8/2017,7/8/2017,First Class,Corporate,New York City,New York,East,Office Supplies,70.88
CA-2018-102554,11/6/2018,15/06/2018,Standard Class,Home Office,Auburn,Alabama,South,Office Supplies,3.76
CA-2017-162614,7/10/2017,13/10/2017,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,27.264
CA-2015-168592,8/9/2015,14/09/2015,Standard Class,Home Office,San Francisco,California,West,Office Supplies,56.65
CA-2015-168592,8/9/2015,14/09/2015,Standard Class,Home Office,San Francisco,California,West,Office Supplies,14.97
CA-2015-168592,8/9/2015,14/09/2015,Standard Class,Home Office,San Francisco,California,West,Office Supplies,4.02
CA-2015-157609,16/03/2015,21/03/2015,Second Class,Home Office,Raleigh,North Carolina,South,Technology,471.92
CA-2016-153325,1/3/2016,2/3/2016,Second Class,Consumer,Macon,Georgia,South,Office Supplies,58.72
CA-2016-153626,9/7/2016,14/07/2016,Standard Class,Consumer,Nashville,Tennessee,South,Office Supplies,5.16
CA-2017-166485,20/02/2017,27/02/2017,Standard Class,Consumer,Nashville,Tennessee,South,Office Supplies,16.496
CA-2018-136448,16/09/2018,18/09/2018,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,71.976
CA-2018-136448,16/09/2018,18/09/2018,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,22.512
CA-2018-136448,16/09/2018,18/09/2018,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,3.444
CA-2018-136448,16/09/2018,18/09/2018,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,538.194
CA-2018-136448,16/09/2018,18/09/2018,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,47.984
CA-2018-114258,5/11/2018,10/11/2018,Second Class,Corporate,Dallas,Texas,Central,Technology,492.768
CA-2016-152611,20/02/2016,23/02/2016,Second Class,Consumer,Perth Amboy,New Jersey,East,Office Supplies,286.79
CA-2017-165470,25/11/2017,30/11/2017,Standard Class,Home Office,Jacksonville,Florida,South,Office Supplies,5.08
CA-2018-128699,3/12/2018,5/12/2018,Second Class,Consumer,Jacksonville,Florida,South,Technology,47.992
US-2016-147242,10/9/2016,14/09/2016,Standard Class,Corporate,Revere,Massachusetts,East,Office Supplies,61.96
US-2016-147242,10/9/2016,14/09/2016,Standard Class,Corporate,Revere,Massachusetts,East,Furniture,361.96
US-2016-147242,10/9/2016,14/09/2016,Standard Class,Corporate,Revere,Massachusetts,East,Office Supplies,278.82
CA-2017-146143,14/12/2017,19/12/2017,Standard Class,Consumer,Jackson,Mississippi,South,Furniture,133.38
CA-2016-100888,6/4/2016,10/4/2016,Standard Class,Consumer,Jacksonville,North Carolina,South,Office Supplies,47.952
US-2017-150035,1/12/2017,5/12/2017,Standard Class,Consumer,San Francisco,California,West,Furniture,16.74
CA-2018-122644,12/11/2018,17/11/2018,Standard Class,Corporate,Columbus,Ohio,East,Office Supplies,10.848
CA-2018-122644,12/11/2018,17/11/2018,Standard Class,Corporate,Columbus,Ohio,East,Technology,18.544
CA-2018-111815,3/3/2018,10/3/2018,Standard Class,Consumer,Dearborn Heights,Michigan,Central,Furniture,180.98
CA-2018-111815,3/3/2018,10/3/2018,Standard Class,Consumer,Dearborn Heights,Michigan,Central,Technology,99.98
CA-2017-144911,27/11/2017,30/11/2017,First Class,Corporate,Overland Park,Kansas,Central,Technology,34.95
CA-2017-144911,27/11/2017,30/11/2017,First Class,Corporate,Overland Park,Kansas,Central,Office Supplies,152
CA-2015-143385,31/08/2015,5/9/2015,Standard Class,Consumer,Santa Fe,New Mexico,West,Technology,92.52
CA-2017-131289,8/12/2017,14/12/2017,Standard Class,Corporate,San Francisco,California,West,Office Supplies,8.56
CA-2017-131289,8/12/2017,14/12/2017,Standard Class,Corporate,San Francisco,California,West,Office Supplies,45.36
CA-2017-131289,8/12/2017,14/12/2017,Standard Class,Corporate,San Francisco,California,West,Furniture,1421.664
CA-2015-124023,7/4/2015,10/4/2015,First Class,Consumer,Mobile,Alabama,South,Furniture,8.96
CA-2015-124688,27/08/2015,29/08/2015,First Class,Corporate,Springfield,Virginia,South,Technology,579.95
CA-2015-124688,27/08/2015,29/08/2015,First Class,Corporate,Springfield,Virginia,South,Furniture,29.12
CA-2015-124688,27/08/2015,29/08/2015,First Class,Corporate,Springfield,Virginia,South,Furniture,1202.94
CA-2017-151169,21/10/2017,26/10/2017,Standard Class,Corporate,Newark,Delaware,East,Office Supplies,7.92
US-2017-134761,30/11/2017,30/11/2017,Same Day,Consumer,Hickory,North Carolina,South,Technology,36.192
CA-2018-120705,5/9/2018,11/9/2018,Standard Class,Home Office,Fort Lauderdale,Florida,South,Office Supplies,147.184
CA-2016-157322,2/7/2016,6/7/2016,Standard Class,Consumer,Carol Stream,Illinois,Central,Furniture,408.422
CA-2016-157322,2/7/2016,6/7/2016,Standard Class,Consumer,Carol Stream,Illinois,Central,Furniture,382.116
CA-2016-157322,2/7/2016,6/7/2016,Standard Class,Consumer,Carol Stream,Illinois,Central,Office Supplies,68.6
CA-2016-157322,2/7/2016,6/7/2016,Standard Class,Consumer,Carol Stream,Illinois,Central,Office Supplies,435.504
CA-2016-157322,2/7/2016,6/7/2016,Standard Class,Consumer,Carol Stream,Illinois,Central,Office Supplies,11.168
CA-2018-142034,24/09/2018,28/09/2018,Standard Class,Corporate,Saint Cloud,Minnesota,Central,Technology,72
CA-2018-142034,24/09/2018,28/09/2018,Standard Class,Corporate,Saint Cloud,Minnesota,Central,Technology,655.9
CA-2018-142034,24/09/2018,28/09/2018,Standard Class,Corporate,Saint Cloud,Minnesota,Central,Furniture,603.92
CA-2017-107328,8/8/2017,15/08/2017,Standard Class,Home Office,Los Angeles,California,West,Furniture,513.024
CA-2017-107328,8/8/2017,15/08/2017,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,487.92
CA-2017-107328,8/8/2017,15/08/2017,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,15.24
CA-2017-108616,29/09/2017,3/10/2017,Standard Class,Consumer,Mobile,Alabama,South,Technology,209.97
CA-2017-108616,29/09/2017,3/10/2017,Standard Class,Consumer,Mobile,Alabama,South,Office Supplies,62.94
CA-2017-108616,29/09/2017,3/10/2017,Standard Class,Consumer,Mobile,Alabama,South,Office Supplies,25.92
CA-2018-125115,10/4/2018,10/4/2018,Same Day,Consumer,Austin,Texas,Central,Office Supplies,10.368
CA-2018-125115,10/4/2018,10/4/2018,Same Day,Consumer,Austin,Texas,Central,Technology,95.736
CA-2017-150945,18/12/2017,20/12/2017,Second Class,Home Office,New York City,New York,East,Office Supplies,900.08
CA-2015-166863,20/06/2015,24/06/2015,Standard Class,Consumer,Plano,Texas,Central,Technology,201.584
CA-2015-166863,20/06/2015,24/06/2015,Standard Class,Consumer,Plano,Texas,Central,Office Supplies,3.392
CA-2015-166863,20/06/2015,24/06/2015,Standard Class,Consumer,Plano,Texas,Central,Furniture,193.0656
CA-2015-166863,20/06/2015,24/06/2015,Standard Class,Consumer,Plano,Texas,Central,Office Supplies,15.552
CA-2015-166863,20/06/2015,24/06/2015,Standard Class,Consumer,Plano,Texas,Central,Office Supplies,11.648
CA-2015-166863,20/06/2015,24/06/2015,Standard Class,Consumer,Plano,Texas,Central,Technology,418.8
CA-2015-166863,20/06/2015,24/06/2015,Standard Class,Consumer,Plano,Texas,Central,Office Supplies,509.488
CA-2018-140326,4/9/2018,6/9/2018,First Class,Corporate,Chicago,Illinois,Central,Furniture,825.174
CA-2018-140326,4/9/2018,6/9/2018,First Class,Corporate,Chicago,Illinois,Central,Office Supplies,17.76
CA-2018-140326,4/9/2018,6/9/2018,First Class,Corporate,Chicago,Illinois,Central,Office Supplies,6.912
CA-2017-168536,20/12/2017,24/12/2017,Standard Class,Consumer,Jackson,Mississippi,South,Technology,66.3
US-2017-113649,9/8/2017,12/8/2017,First Class,Consumer,Fayetteville,North Carolina,South,Office Supplies,30.816
US-2017-113649,9/8/2017,12/8/2017,First Class,Consumer,Fayetteville,North Carolina,South,Technology,44.784
US-2017-113649,9/8/2017,12/8/2017,First Class,Consumer,Fayetteville,North Carolina,South,Office Supplies,569.536
CA-2016-124975,22/06/2016,25/06/2016,First Class,Home Office,Aurora,Illinois,Central,Furniture,796.425
CA-2016-168767,10/4/2016,15/04/2016,Standard Class,Corporate,Sacramento,California,West,Office Supplies,12.832
CA-2017-114482,21/11/2017,25/11/2017,Second Class,Corporate,Des Moines,Iowa,Central,Office Supplies,40.46
CA-2017-114482,21/11/2017,25/11/2017,Second Class,Corporate,Des Moines,Iowa,Central,Technology,404.94
CA-2017-137673,5/9/2017,10/9/2017,Standard Class,Corporate,San Diego,California,West,Technology,116
CA-2017-132731,24/11/2017,28/11/2017,Standard Class,Consumer,Dallas,Texas,Central,Technology,657.552
CA-2018-148922,10/12/2018,15/12/2018,Second Class,Home Office,Jackson,Mississippi,South,Technology,599.97
CA-2018-148922,10/12/2018,15/12/2018,Second Class,Home Office,Jackson,Mississippi,South,Technology,38.97
CA-2018-148922,10/12/2018,15/12/2018,Second Class,Home Office,Jackson,Mississippi,South,Office Supplies,45.84
CA-2017-130680,24/06/2017,29/06/2017,Standard Class,Consumer,San Diego,California,West,Technology,38.24
CA-2016-141145,17/09/2016,23/09/2016,Standard Class,Consumer,Orlando,Florida,South,Technology,87.168
US-2017-152835,19/05/2017,23/05/2017,Standard Class,Corporate,Lafayette,Indiana,Central,Office Supplies,21.4
CA-2017-155565,28/05/2017,28/05/2017,Same Day,Corporate,New York City,New York,East,Office Supplies,54.9
CA-2015-110849,18/04/2015,23/04/2015,Standard Class,Consumer,Los Angeles,California,West,Technology,287.968
CA-2015-110849,18/04/2015,23/04/2015,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,13.12
CA-2015-110849,18/04/2015,23/04/2015,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,10.75
CA-2015-110849,18/04/2015,23/04/2015,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,11.62
CA-2017-145842,17/06/2017,20/06/2017,Second Class,Consumer,New York City,New York,East,Office Supplies,40.74
CA-2015-158771,9/5/2015,9/5/2015,Same Day,Corporate,Henderson,Kentucky,South,Office Supplies,83.25
CA-2015-158771,9/5/2015,9/5/2015,Same Day,Corporate,Henderson,Kentucky,South,Office Supplies,9.45
CA-2015-158771,9/5/2015,9/5/2015,Same Day,Corporate,Henderson,Kentucky,South,Office Supplies,20.65
CA-2015-158771,9/5/2015,9/5/2015,Same Day,Corporate,Henderson,Kentucky,South,Office Supplies,45.36
CA-2017-157511,18/09/2017,20/09/2017,First Class,Consumer,Columbus,Ohio,East,Furniture,5.352
CA-2017-157511,18/09/2017,20/09/2017,First Class,Consumer,Columbus,Ohio,East,Furniture,99.372
CA-2017-157511,18/09/2017,20/09/2017,First Class,Consumer,Columbus,Ohio,East,Office Supplies,2.672
CA-2018-121216,23/12/2018,25/12/2018,Second Class,Consumer,College Station,Texas,Central,Office Supplies,28.672
CA-2018-121216,23/12/2018,25/12/2018,Second Class,Consumer,College Station,Texas,Central,Office Supplies,29.312
